county,year,rainfall_mm,baseline_mm,rainfall_anomaly_pct,drought_classification,flood_risk_score,drought_months,source
Kajiado,2015,428.9,480,-10.6,Moderate Drought,3.4,2,CHIRPS Simulated Data
Kajiado,2016,547.8,480,14.1,Normal,0.0,1,CHIRPS Simulated Data
Kajiado,2017,480.2,480,0.0,Normal,0.0,1,CHIRPS Simulated Data
Kajiado,2018,597.0,480,24.4,Above Normal,0.0,0,CHIRPS Simulated Data
Kajiado,2019,472.2,480,-1.6,Mild Drought,0.0,1,CHIRPS Simulated Data
Kajiado,2020,645.3,480,34.4,Above Normal,0.0,1,CHIRPS Simulated Data
Kajiado,2021,644.3,480,34.2,Above Normal,7.0,0,CHIRPS Simulated Data
Kajiado,2022,662.6,480,38.0,Above Normal,0.0,0,CHIRPS Simulated Data
Kajiado,2023,423.0,480,-11.9,Moderate Drought,0.0,2,CHIRPS Simulated Data
Kajiado,2024,475.0,480,-1.0,Mild Drought,0.0,1,CHIRPS Simulated Data
Kajiado,2025,647.7,480,34.9,Above Normal,0.0,1,CHIRPS Simulated Data
Machakos,1991,801.5,680,17.9,Above Normal,5.3,0,CHIRPS Simulated Data
Machakos,1992,747.7,680,10.0,Normal,8.9,1,CHIRPS Simulated Data
Machakos,1993,627.7,680,-7.7,Mild Drought,0.0,2,CHIRPS Simulated Data
Machakos,1994,691.8,680,1.7,Normal,0.0,0,CHIRPS Simulated Data
Machakos,1995,795.3,680,17.0,Above Normal,7.3,0,CHIRPS Simulated Data
Machakos,1996,850.5,680,25.1,Above Normal,0.0,1,CHIRPS Simulated Data
Machakos,1997,784.0,680,15.3,Above Normal,6.3,1,CHIRPS Simulated Data
Machakos,1998,633.7,680,-6.8,Mild Drought,7.2,1,CHIRPS Simulated Data
Machakos,1999,773.7,680,13.8,Normal,4.9,1,CHIRPS Simulated Data
Machakos,2000,617.2,680,-9.2,Mild Drought,7.4,1,CHIRPS Simulated Data
Machakos,2001,549.4,680,-19.2,Moderate Drought,4.3,3,CHIRPS Simulated Data
Machakos,2002,833.8,680,22.6,Above Normal,0.0,0,CHIRPS Simulated Data
Machakos,2003,832.5,680,22.4,Above Normal,1.0,0,CHIRPS Simulated Data
Machakos,2004,794.2,680,16.8,Above Normal,0.2,1,CHIRPS Simulated Data
Machakos,2005,704.0,680,3.5,Normal,6.6,1,CHIRPS Simulated Data
Machakos,2006,796.3,680,17.1,Above Normal,0.0,1,CHIRPS Simulated Data
Machakos,2007,785.4,680,15.5,Above Normal,4.0,0,CHIRPS Simulated Data
Machakos,2008,864.0,680,27.1,Above Normal,4.5,0,CHIRPS Simulated Data
Machakos,2009,695.3,680,2.2,Normal,7.7,0,CHIRPS Simulated Data
Machakos,2010,900.5,680,32.4,Above Normal,3.6,1,CHIRPS Simulated Data
Machakos,2011,650.1,680,-4.4,Mild Drought,0.0,1,CHIRPS Simulated Data
Machakos,2012,662.8,680,-2.5,Mild Drought,5.5,1,CHIRPS Simulated Data
Machakos,2013,606.4,680,-10.8,Moderate Drought,0.0,2,CHIRPS Simulated Data
Machakos,2014,919.2,680,35.2,Above Normal,0.0,0,CHIRPS Simulated Data
Machakos,2015,687.2,680,1.1,Normal,0.4,0,CHIRPS Simulated Data
Machakos,2016,890.1,680,30.9,Above Normal,0.2,1,CHIRPS Simulated Data
Machakos,2017,615.0,680,-9.6,Mild Drought,9.6,1,CHIRPS Simulated Data
Machakos,2018,592.7,680,-12.8,Moderate Drought,3.2,2,CHIRPS Simulated Data
Machakos,2019,724.1,680,6.5,Normal,0.0,1,CHIRPS Simulated Data
Machakos,2020,643.4,680,-5.4,Mild Drought,6.4,1,CHIRPS Simulated Data
Machakos,2021,730.7,680,7.5,Normal,0.0,0,CHIRPS Simulated Data
Machakos,2022,860.7,680,26.6,Above Normal,0.3,0,CHIRPS Simulated Data
Machakos,2023,803.9,680,18.2,Above Normal,9.9,0,CHIRPS Simulated Data
Machakos,2024,931.7,680,37.0,Above Normal,0.0,0,CHIRPS Simulated Data
Machakos,2025,658.2,680,-3.2,Mild Drought,0.0,1,CHIRPS Simulated Data
Makueni,1991,435.1,580,-25.0,Moderate Drought,8.3,4,CHIRPS Simulated Data
Makueni,1992,652.9,580,12.6,Normal,0.0,0,CHIRPS Simulated Data
Makueni,1993,458.2,580,-21.0,Moderate Drought,4.4,4,CHIRPS Simulated Data
Makueni,1994,566.6,580,-2.3,Mild Drought,0.0,1,CHIRPS Simulated Data
Makueni,1995,544.7,580,-6.1,Mild Drought,0.0,1,CHIRPS Simulated Data
Makueni,1996,656.3,580,13.2,Normal,0.0,0,CHIRPS Simulated Data
Makueni,1997,740.7,580,27.7,Above Normal,0.0,0,CHIRPS Simulated Data
Makueni,1998,503.8,580,-13.1,Moderate Drought,0.0,2,CHIRPS Simulated Data
Makueni,1999,689.1,580,18.8,Above Normal,0.0,0,CHIRPS Simulated Data
Makueni,2000,653.6,580,12.7,Normal,0.2,1,CHIRPS Simulated Data
Makueni,2001,713.6,580,23.0,Above Normal,0.0,1,CHIRPS Simulated Data
Makueni,2002,593.6,580,2.3,Normal,9.8,0,CHIRPS Simulated Data
Makueni,2003,755.8,580,30.3,Above Normal,5.1,0,CHIRPS Simulated Data
Makueni,2004,621.9,580,7.2,Normal,9.9,1,CHIRPS Simulated Data
Makueni,2005,489.2,580,-15.7,Moderate Drought,4.1,2,CHIRPS Simulated Data
Makueni,2006,463.2,580,-20.1,Moderate Drought,0.0,3,CHIRPS Simulated Data
Makueni,2007,715.5,580,23.4,Above Normal,0.0,1,CHIRPS Simulated Data
Makueni,2008,464.8,580,-19.9,Moderate Drought,0.0,3,CHIRPS Simulated Data
Makueni,2009,538.9,580,-7.1,Mild Drought,0.0,1,CHIRPS Simulated Data
Makueni,2010,641.4,580,10.6,Normal,0.0,0,CHIRPS Simulated Data
Makueni,2011,587.8,580,1.3,Normal,7.5,1,CHIRPS Simulated Data
Makueni,2012,626.5,580,8.0,Normal,0.0,0,CHIRPS Simulated Data
Makueni,2013,774.1,580,33.5,Above Normal,0.0,0,CHIRPS Simulated Data
Makueni,2014,569.4,580,-1.8,Mild Drought,0.0,0,CHIRPS Simulated Data
Makueni,2015,725.7,580,25.1,Above Normal,0.0,1,CHIRPS Simulated Data
Makueni,2016,518.0,580,-10.7,Moderate Drought,0.0,2,CHIRPS Simulated Data
Makueni,2017,541.1,580,-6.7,Mild Drought,6.4,1,CHIRPS Simulated Data
Makueni,2018,507.0,580,-12.6,Moderate Drought,9.1,2,CHIRPS Simulated Data
Makueni,2019,760.9,580,31.2,Above Normal,0.0,1,CHIRPS Simulated Data
Makueni,2020,489.7,580,-15.6,Moderate Drought,0.2,3,CHIRPS Simulated Data
Makueni,2021,790.8,580,36.3,Above Normal,8.2,1,CHIRPS Simulated Data
Makueni,2022,778.5,580,34.2,Above Normal,0.0,0,CHIRPS Simulated Data
Makueni,2023,585.2,580,0.9,Normal,0.0,0,CHIRPS Simulated Data
Makueni,2024,671.2,580,15.7,Above Normal,0.0,1,CHIRPS Simulated Data
Makueni,2025,549.4,580,-5.3,Mild Drought,0.0,1,CHIRPS Simulated Data
Kitui,1991,597.1,520,14.8,Normal,4.8,1,CHIRPS Simulated Data
Kitui,1992,432.2,520,-16.9,Moderate Drought,0.9,2,CHIRPS Simulated Data
Kitui,1993,492.0,520,-5.4,Mild Drought,0.0,1,CHIRPS Simulated Data
Kitui,1994,466.8,520,-10.2,Moderate Drought,9.1,2,CHIRPS Simulated Data
Kitui,1995,489.3,520,-5.9,Mild Drought,0.0,1,CHIRPS Simulated Data
Kitui,1996,501.8,520,-3.5,Mild Drought,8.9,1,CHIRPS Simulated Data
Kitui,1997,602.6,520,15.9,Above Normal,0.0,1,CHIRPS Simulated Data
Kitui,1998,502.9,520,-3.3,Mild Drought,5.5,1,CHIRPS Simulated Data
Kitui,1999,570.9,520,9.8,Normal,0.0,0,CHIRPS Simulated Data
Kitui,2000,656.7,520,26.3,Above Normal,8.4,1,CHIRPS Simulated Data
Kitui,2001,574.7,520,10.5,Normal,6.2,0,CHIRPS Simulated Data
Kitui,2002,498.0,520,-4.2,Mild Drought,0.0,1,CHIRPS Simulated Data
Kitui,2003,505.7,520,-2.8,Mild Drought,0.0,1,CHIRPS Simulated Data
Kitui,2004,633.0,520,21.7,Above Normal,0.0,0,CHIRPS Simulated Data
Kitui,2005,465.8,520,-10.4,Moderate Drought,0.0,2,CHIRPS Simulated Data
Kitui,2006,590.6,520,13.6,Normal,2.0,1,CHIRPS Simulated Data
Kitui,2007,515.2,520,-0.9,Mild Drought,6.5,0,CHIRPS Simulated Data
Kitui,2008,546.8,520,5.2,Normal,6.0,0,CHIRPS Simulated Data
Kitui,2009,448.7,520,-13.7,Moderate Drought,7.6,2,CHIRPS Simulated Data
Kitui,2010,611.0,520,17.5,Above Normal,0.0,1,CHIRPS Simulated Data
Kitui,2011,510.0,520,-1.9,Mild Drought,0.0,1,CHIRPS Simulated Data
Kitui,2012,490.6,520,-5.7,Mild Drought,0.0,1,CHIRPS Simulated Data
Kitui,2013,465.9,520,-10.4,Moderate Drought,0.0,1,CHIRPS Simulated Data
Kitui,2014,684.5,520,31.6,Above Normal,0.0,0,CHIRPS Simulated Data
Kitui,2015,462.6,520,-11.0,Moderate Drought,0.0,2,CHIRPS Simulated Data
Kitui,2016,475.2,520,-8.6,Mild Drought,9.3,1,CHIRPS Simulated Data
Kitui,2017,643.4,520,23.7,Above Normal,1.0,1,CHIRPS Simulated Data
Kitui,2018,591.7,520,13.8,Normal,0.7,0,CHIRPS Simulated Data
Kitui,2019,481.7,520,-7.4,Mild Drought,8.3,1,CHIRPS Simulated Data
Kitui,2020,543.2,520,4.5,Normal,5.2,0,CHIRPS Simulated Data
Kitui,2021,714.0,520,37.3,Above Normal,4.8,1,CHIRPS Simulated Data
Kitui,2022,695.8,520,33.8,Above Normal,0.0,0,CHIRPS Simulated Data
Kitui,2023,576.3,520,10.8,Normal,0.0,1,CHIRPS Simulated Data
Kitui,2024,712.0,520,36.9,Above Normal,0.0,0,CHIRPS Simulated Data
Kitui,2025,727.0,520,39.8,Above Normal,0.0,0,CHIRPS Simulated Data
